subj_idx,race,outSold,rt,response,stim,stimulus,type,sold,subj_race,com_stim
756,Caucasian,10,147,0,male,face,Pain,high,same,Pain
756,Caucasian,3,243,0,female,face,Pain,low,same,Pain
756,Caucasian,1,267,0,tree,tree,Pain,low,same,Tree
756,Caucasian,5,971,0,tree,tree,Pain,low,same,Tree
756,Caucasian,7,156,0,male,face,Pain,high,same,Pain
756,Caucasian,3,314,0,male,face,Pain,low,same,Pain
756,Caucasian,10,1836,0,tree,tree,Pain,high,same,Tree
756,Caucasian,1,187,0,tree,tree,Pain,low,same,Tree
756,Caucasian,6,4988,0,tree,tree,Pain,high,same,Tree
756,Caucasian,2,79584,0,female,face,Pain,low,same,Pain
756,Caucasian,5,90,0,male,face,Pain,low,same,Pain
756,Caucasian,6,1483,0,female,face,Pain,high,same,Pain
756,Caucasian,7,498,0,male,face,Pain,high,same,Pain
756,Caucasian,10,190,0,female,face,Pain,high,same,Pain
756,Caucasian,3,176,0,male,face,Pain,low,same,Pain
756,Caucasian,3,141,0,tree,tree,Pain,low,same,Tree
756,Caucasian,7,89,0,male,face,Pain,high,same,Pain
756,Caucasian,3,308,0,female,face,Pain,low,same,Pain
756,Caucasian,9,73,0,tree,tree,Pain,high,same,Tree
756,Caucasian,8,84,0,tree,tree,Pain,high,same,Tree
756,Caucasian,9,75,0,tree,tree,Pain,high,same,Tree
756,Caucasian,9,276,0,tree,tree,Pain,high,same,Tree
756,Caucasian,10,281,0,male,face,Pain,high,same,Pain
756,Caucasian,2,307,0,male,face,Pain,low,same,Pain
756,Caucasian,5,106,0,male,face,Pain,low,same,Pain
756,Caucasian,5,330,0,tree,tree,Pain,low,same,Tree
756,Caucasian,5,195,0,female,face,Pain,low,same,Pain
756,Caucasian,8,218,0,tree,tree,Pain,high,same,Tree
756,Caucasian,4,273,0,tree,tree,Pain,low,same,Tree
756,Caucasian,3,275,0,tree,tree,Pain,low,same,Tree
756,Caucasian,1,338,0,tree,tree,Pain,low,same,Tree
756,Caucasian,6,171,0,tree,tree,Pain,high,same,Tree
756,Caucasian,1,242,0,tree,tree,Pain,low,same,Tree
756,Caucasian,10,228,0,tree,tree,Pain,high,same,Tree
756,Caucasian,9,241,0,male,face,Pain,high,same,Pain
756,Caucasian,6,225,0,tree,tree,Pain,high,same,Tree
756,Caucasian,2,257,0,male,face,Pain,low,same,Pain
756,Caucasian,8,265,0,female,face,Pain,high,same,Pain
756,Caucasian,7,265,0,male,face,Pain,high,same,Pain
756,Caucasian,9,354,0,tree,tree,Pain,high,same,Tree
756,Caucasian,8,489,0,female,face,Pain,high,same,Pain
756,Caucasian,10,777,0,female,face,Pain,high,same,Pain
756,Caucasian,4,537,0,female,face,Pain,low,same,Pain
756,Caucasian,2,801,1,female,face,Pain,low,same,Pain
756,Caucasian,10,704,0,tree,tree,Pain,high,same,Tree
756,Caucasian,9,849,0,female,face,Pain,high,same,Pain
756,Caucasian,7,505,0,female,face,Pain,high,same,Pain
756,Caucasian,1,473,1,tree,tree,Pain,low,same,Tree
756,Caucasian,10,1358,0,female,face,Pain,high,same,Pain
756,Caucasian,9,10991,0,tree,tree,Pain,high,same,Tree
756,Caucasian,8,1056,0,tree,tree,Pain,high,same,Tree
756,Caucasian,3,1289,0,tree,tree,Pain,low,same,Tree
756,Caucasian,1,1415,1,male,face,Pain,low,same,Pain
756,Caucasian,9,870,1,male,face,Pain,high,same,Pain
756,Caucasian,5,760,1,female,face,Pain,low,same,Pain
756,Caucasian,7,705,1,tree,tree,Pain,high,same,Tree
756,Caucasian,3,1159,0,tree,tree,Pain,low,same,Tree
756,Caucasian,4,906,0,male,face,Pain,low,same,Pain
756,Caucasian,4,1166,0,tree,tree,Pain,low,same,Tree
756,Caucasian,1,922,0,tree,tree,Pain,low,same,Tree
757,Caucasian,6,2445,0,tree,tree,Pain,high,same,Tree
757,Caucasian,9,2139,0,male,face,Pain,high,same,Pain
757,Caucasian,7,113,0,tree,tree,Pain,high,same,Tree
757,Caucasian,5,1401,0,male,face,Pain,low,same,Pain
757,Caucasian,9,7030,0,tree,tree,Pain,high,same,Tree
757,Caucasian,9,226,0,tree,tree,Pain,high,same,Tree
757,Caucasian,2,211,0,female,face,Pain,low,same,Pain
757,Caucasian,10,165,0,tree,tree,Pain,high,same,Tree
757,Caucasian,1,280,0,female,face,Pain,low,same,Pain
757,Caucasian,10,189,0,tree,tree,Pain,high,same,Tree
757,Caucasian,4,179,0,female,face,Pain,low,same,Pain
757,Caucasian,2,100,0,tree,tree,Pain,low,same,Tree
757,Caucasian,8,128,0,male,face,Pain,high,same,Pain
757,Caucasian,9,228,0,tree,tree,Pain,high,same,Tree
757,Caucasian,1,152,0,male,face,Pain,low,same,Pain
757,Caucasian,10,257,0,female,face,Pain,high,same,Pain
757,Caucasian,3,216,0,tree,tree,Pain,low,same,Tree
757,Caucasian,5,418,0,tree,tree,Pain,low,same,Tree
757,Caucasian,8,805,0,male,face,Pain,high,same,Pain
757,Caucasian,2,204,0,tree,tree,Pain,low,same,Tree
757,Caucasian,2,216,0,female,face,Pain,low,same,Pain
757,Caucasian,5,201,0,tree,tree,Pain,low,same,Tree
757,Caucasian,8,1256,0,female,face,Pain,high,same,Pain
757,Caucasian,6,236,0,male,face,Pain,high,same,Pain
757,Caucasian,5,215,0,female,face,Pain,low,same,Pain
757,Caucasian,2,227,0,tree,tree,Pain,low,same,Tree
757,Caucasian,4,154,0,male,face,Pain,low,same,Pain
757,Caucasian,6,189,0,tree,tree,Pain,high,same,Tree
757,Caucasian,10,214,0,female,face,Pain,high,same,Pain
757,Caucasian,10,187,0,male,face,Pain,high,same,Pain
757,Caucasian,8,196,0,tree,tree,Pain,high,same,Tree
757,Caucasian,5,129,0,tree,tree,Pain,low,same,Tree
757,Caucasian,4,114,0,female,face,Pain,low,same,Pain
757,Caucasian,4,498,0,tree,tree,Pain,low,same,Tree
757,Caucasian,6,193,0,tree,tree,Pain,high,same,Tree
757,Caucasian,2,201,0,tree,tree,Pain,low,same,Tree
757,Caucasian,9,294,0,male,face,Pain,high,same,Pain
757,Caucasian,3,321,0,female,face,Pain,low,same,Pain
757,Caucasian,5,2034,0,tree,tree,Pain,low,same,Tree
757,Caucasian,6,196,0,tree,tree,Pain,high,same,Tree
757,Caucasian,7,420,0,female,face,Pain,high,same,Pain
757,Caucasian,1,371,0,tree,tree,Pain,low,same,Tree
757,Caucasian,8,235,0,female,face,Pain,high,same,Pain
757,Caucasian,10,541,0,female,face,Pain,high,same,Pain
757,Caucasian,3,244,0,male,face,Pain,low,same,Pain
757,Caucasian,2,268,0,male,face,Pain,low,same,Pain
757,Caucasian,7,292,0,male,face,Pain,high,same,Pain
757,Caucasian,1,237,0,tree,tree,Pain,low,same,Tree
757,Caucasian,2,343,0,male,face,Pain,low,same,Pain
757,Caucasian,1,560,0,tree,tree,Pain,low,same,Tree
757,Caucasian,3,747,0,tree,tree,Pain,low,same,Tree
757,Caucasian,7,212,0,female,face,Pain,high,same,Pain
757,Caucasian,3,356,0,male,face,Pain,low,same,Pain
757,Caucasian,9,235,0,tree,tree,Pain,high,same,Tree
757,Caucasian,9,2544,1,tree,tree,Pain,high,same,Tree
757,Caucasian,4,287,0,female,face,Pain,low,same,Pain
757,Caucasian,5,169,0,tree,tree,Pain,low,same,Tree
757,Caucasian,1,334,0,male,face,Pain,low,same,Pain
757,Caucasian,8,528,0,tree,tree,Pain,high,same,Tree
757,Caucasian,9,238,0,female,face,Pain,high,same,Pain
757,Caucasian,3,174,0,tree,tree,Pain,low,same,Tree
757,Caucasian,6,213,0,tree,tree,Pain,high,same,Tree
757,Caucasian,6,279,0,tree,tree,Pain,high,same,Tree
757,Caucasian,8,305,0,male,face,Pain,high,same,Pain
758,Caucasian,5,1396,0,female,face,Pain,low,same,Pain
758,Caucasian,7,242,0,tree,tree,Pain,high,same,Tree
758,Caucasian,2,84,0,tree,tree,Pain,low,same,Tree
758,Caucasian,7,322,0,tree,tree,Pain,high,same,Tree
758,Caucasian,5,123,0,tree,tree,Pain,low,same,Tree
758,Caucasian,9,125,0,male,face,Pain,high,same,Pain
758,Caucasian,6,193,0,male,face,Pain,high,same,Pain
758,Caucasian,9,172,0,tree,tree,Pain,high,same,Tree
758,Caucasian,7,218,0,female,face,Pain,high,same,Pain
758,Caucasian,8,99,0,male,face,Pain,high,same,Pain
758,Caucasian,2,182,0,female,face,Pain,low,same,Pain
758,Caucasian,4,287,0,female,face,Pain,low,same,Pain
758,Caucasian,5,172,0,female,face,Pain,low,same,Pain
758,Caucasian,3,258,0,tree,tree,Pain,low,same,Tree
758,Caucasian,5,194,0,male,face,Pain,low,same,Pain
758,Caucasian,7,570,0,tree,tree,Pain,high,same,Tree
758,Caucasian,7,250,0,tree,tree,Pain,high,same,Tree
758,Caucasian,2,232,0,female,face,Pain,low,same,Pain
758,Caucasian,2,172,0,tree,tree,Pain,low,same,Tree
758,Caucasian,8,905,0,female,face,Pain,high,same,Pain
758,Caucasian,4,163,0,tree,tree,Pain,low,same,Tree
758,Caucasian,4,276,0,female,face,Pain,low,same,Pain
758,Caucasian,6,202,0,tree,tree,Pain,high,same,Tree
758,Caucasian,3,153,0,tree,tree,Pain,low,same,Tree
758,Caucasian,5,169,0,tree,tree,Pain,low,same,Tree
758,Caucasian,6,244,0,female,face,Pain,high,same,Pain
758,Caucasian,6,160,0,tree,tree,Pain,high,same,Tree
758,Caucasian,4,289,0,male,face,Pain,low,same,Pain
758,Caucasian,10,347,0,female,face,Pain,high,same,Pain
758,Caucasian,9,143,0,female,face,Pain,high,same,Pain
758,Caucasian,3,257,0,tree,tree,Pain,low,same,Tree
758,Caucasian,2,187,0,male,face,Pain,low,same,Pain
758,Caucasian,1,251,0,male,face,Pain,low,same,Pain
758,Caucasian,9,298,0,tree,tree,Pain,high,same,Tree
758,Caucasian,1,345,0,tree,tree,Pain,low,same,Tree
758,Caucasian,9,498,0,male,face,Pain,high,same,Pain
758,Caucasian,6,577,0,male,face,Pain,high,same,Pain
758,Caucasian,8,168,0,male,face,Pain,high,same,Pain
758,Caucasian,5,160,0,tree,tree,Pain,low,same,Tree
758,Caucasian,8,393,0,tree,tree,Pain,high,same,Tree
758,Caucasian,3,270,0,tree,tree,Pain,low,same,Tree
758,Caucasian,2,224,0,tree,tree,Pain,low,same,Tree
758,Caucasian,5,265,0,tree,tree,Pain,low,same,Tree
758,Caucasian,4,329,0,female,face,Pain,low,same,Pain
758,Caucasian,10,262,0,female,face,Pain,high,same,Pain
758,Caucasian,4,297,0,tree,tree,Pain,low,same,Tree
758,Caucasian,3,337,0,male,face,Pain,low,same,Pain
758,Caucasian,10,289,0,male,face,Pain,high,same,Pain
758,Caucasian,8,414,0,tree,tree,Pain,high,same,Tree
758,Caucasian,10,179,0,tree,tree,Pain,high,same,Tree
758,Caucasian,10,175,0,tree,tree,Pain,high,same,Tree
758,Caucasian,4,402,0,male,face,Pain,low,same,Pain
758,Caucasian,7,262,0,female,face,Pain,high,same,Pain
758,Caucasian,9,2570,0,tree,tree,Pain,high,same,Tree
758,Caucasian,9,292,0,female,face,Pain,high,same,Pain
758,Caucasian,1,203,0,male,face,Pain,low,same,Pain
758,Caucasian,7,293,0,tree,tree,Pain,high,same,Tree
758,Caucasian,9,284,0,tree,tree,Pain,high,same,Tree
758,Caucasian,10,300,0,male,face,Pain,high,same,Pain
758,Caucasian,9,219,0,tree,tree,Pain,high,same,Tree
758,Caucasian,4,225,0,female,face,Pain,low,same,Pain
758,Caucasian,2,233,0,male,face,Pain,low,same,Pain
758,Caucasian,2,334,0,tree,tree,Pain,low,same,Tree
758,Caucasian,5,8296,0,tree,tree,Pain,low,same,Tree
759,Caucasian,6,1505,0,female,face,Pain,high,same,Pain
759,Caucasian,1,788,0,female,face,Pain,low,same,Pain
759,Caucasian,7,843,0,female,face,Pain,high,same,Pain
759,Caucasian,4,1081,0,female,face,Pain,low,same,Pain
759,Caucasian,7,1988,1,tree,tree,Pain,high,same,Tree
759,Caucasian,5,1372,0,male,face,Pain,low,same,Pain
759,Caucasian,4,1699,1,tree,tree,Pain,low,same,Tree
759,Caucasian,6,1384,1,tree,tree,Pain,high,same,Tree
759,Caucasian,3,1323,0,female,face,Pain,low,same,Pain
759,Caucasian,9,1457,0,male,face,Pain,high,same,Pain
759,Caucasian,3,2268,1,tree,tree,Pain,low,same,Tree
759,Caucasian,2,1841,1,tree,tree,Pain,low,same,Tree
759,Caucasian,4,980,1,tree,tree,Pain,low,same,Tree
759,Caucasian,9,1636,0,female,face,Pain,high,same,Pain
759,Caucasian,10,4827,0,male,face,Pain,high,same,Pain
759,Caucasian,9,1737,1,tree,tree,Pain,high,same,Tree
759,Caucasian,7,1436,0,male,face,Pain,high,same,Pain
759,Caucasian,7,1250,1,tree,tree,Pain,high,same,Tree
759,Caucasian,5,1691,1,tree,tree,Pain,low,same,Tree
759,Caucasian,10,7570,1,tree,tree,Pain,high,same,Tree
759,Caucasian,9,1008,1,tree,tree,Pain,high,same,Tree
759,Caucasian,10,929,1,tree,tree,Pain,high,same,Tree
759,Caucasian,6,941,1,tree,tree,Pain,high,same,Tree
759,Caucasian,5,1714,0,female,face,Pain,low,same,Pain
759,Caucasian,4,1433,1,tree,tree,Pain,low,same,Tree
759,Caucasian,10,8388,0,female,face,Pain,high,same,Pain
759,Caucasian,4,1191,1,tree,tree,Pain,low,same,Tree
759,Caucasian,3,2801,0,male,face,Pain,low,same,Pain
759,Caucasian,6,2328,0,male,face,Pain,high,same,Pain
759,Caucasian,5,3970,0,female,face,Pain,low,same,Pain
759,Caucasian,1,907,0,male,face,Pain,low,same,Pain
759,Caucasian,10,1235,1,tree,tree,Pain,high,same,Tree
759,Caucasian,7,1416,0,male,face,Pain,high,same,Pain
759,Caucasian,8,792,0,male,face,Pain,high,same,Pain
759,Caucasian,3,1547,1,tree,tree,Pain,low,same,Tree
759,Caucasian,1,1409,0,female,face,Pain,low,same,Pain
759,Caucasian,10,1404,1,tree,tree,Pain,high,same,Tree
759,Caucasian,9,1318,1,tree,tree,Pain,high,same,Tree
759,Caucasian,6,1204,1,tree,tree,Pain,high,same,Tree
759,Caucasian,10,1224,0,female,face,Pain,high,same,Pain
759,Caucasian,6,1425,0,male,face,Pain,high,same,Pain
759,Caucasian,3,1006,0,male,face,Pain,low,same,Pain
759,Caucasian,2,1602,1,tree,tree,Pain,low,same,Tree
759,Caucasian,2,1831,0,male,face,Pain,low,same,Pain
759,Caucasian,10,10423,1,tree,tree,Pain,high,same,Tree
759,Caucasian,9,2475,0,female,face,Pain,high,same,Pain
759,Caucasian,5,1054,0,female,face,Pain,low,same,Pain
759,Caucasian,5,1400,1,tree,tree,Pain,low,same,Tree
759,Caucasian,1,1379,1,tree,tree,Pain,low,same,Tree
759,Caucasian,7,1487,0,female,face,Pain,high,same,Pain
759,Caucasian,7,4953,1,tree,tree,Pain,high,same,Tree
759,Caucasian,2,1430,1,tree,tree,Pain,low,same,Tree
759,Caucasian,4,994,1,tree,tree,Pain,low,same,Tree
759,Caucasian,4,4143,0,male,face,Pain,low,same,Pain
759,Caucasian,7,1952,0,female,face,Pain,high,same,Pain
759,Caucasian,1,1485,1,tree,tree,Pain,low,same,Tree
759,Caucasian,2,81578,0,female,face,Pain,low,same,Pain
759,Caucasian,1,1557,1,tree,tree,Pain,low,same,Tree
759,Caucasian,8,1322,0,male,face,Pain,high,same,Pain
759,Caucasian,9,1256,1,tree,tree,Pain,high,same,Tree
759,Caucasian,6,1204,1,tree,tree,Pain,high,same,Tree
759,Caucasian,5,998,1,tree,tree,Pain,low,same,Tree
759,Caucasian,1,1168,0,male,face,Pain,low,same,Pain
759,Caucasian,4,1127,0,male,face,Pain,low,same,Pain
760,Caucasian,3,19185,0,female,face,Pain,low,same,Pain
760,Caucasian,2,2041,1,female,face,Pain,low,same,Pain
760,Caucasian,8,7084,0,male,face,Pain,high,same,Pain
760,Caucasian,8,7904,0,female,face,Pain,high,same,Pain
760,Caucasian,5,39144,0,female,face,Pain,low,same,Pain
760,Caucasian,5,2315,1,male,face,Pain,low,same,Pain
760,Caucasian,8,4733,0,tree,tree,Pain,high,same,Tree
760,Caucasian,1,4189,1,tree,tree,Pain,low,same,Tree
760,Caucasian,7,2565,1,tree,tree,Pain,high,same,Tree
760,Caucasian,9,4514,0,tree,tree,Pain,high,same,Tree
760,Caucasian,2,1556,1,tree,tree,Pain,low,same,Tree
760,Caucasian,2,1638,0,male,face,Pain,low,same,Pain
760,Caucasian,9,1073,0,tree,tree,Pain,high,same,Tree
760,Caucasian,7,2024,1,tree,tree,Pain,high,same,Tree
760,Caucasian,7,6673,0,male,face,Pain,high,same,Pain
760,Caucasian,7,1196,0,male,face,Pain,high,same,Pain
760,Caucasian,9,1746,1,tree,tree,Pain,high,same,Tree
760,Caucasian,6,1211,1,tree,tree,Pain,high,same,Tree
760,Caucasian,6,1995,1,tree,tree,Pain,high,same,Tree
760,Caucasian,4,997,1,tree,tree,Pain,low,same,Tree
760,Caucasian,8,2197,1,male,face,Pain,high,same,Pain
760,Caucasian,3,16488,1,tree,tree,Pain,low,same,Tree
760,Caucasian,5,1325,1,tree,tree,Pain,low,same,Tree
760,Caucasian,9,1204,0,female,face,Pain,high,same,Pain
760,Caucasian,4,1261,1,female,face,Pain,low,same,Pain
760,Caucasian,10,1277,0,female,face,Pain,high,same,Pain
760,Caucasian,8,866,0,female,face,Pain,high,same,Pain
760,Caucasian,7,1575,1,tree,tree,Pain,high,same,Tree
760,Caucasian,9,822,1,female,face,Pain,high,same,Pain
760,Caucasian,7,1271,0,tree,tree,Pain,high,same,Tree
760,Caucasian,1,1744,0,female,face,Pain,low,same,Pain
760,Caucasian,10,6334,1,tree,tree,Pain,high,same,Tree
760,Caucasian,10,890,1,male,face,Pain,high,same,Pain
760,Caucasian,10,4535,1,female,face,Pain,high,same,Pain
760,Caucasian,1,5893,0,male,face,Pain,low,same,Pain
760,Caucasian,2,1576,1,tree,tree,Pain,low,same,Tree
760,Caucasian,2,1415,1,tree,tree,Pain,low,same,Tree
760,Caucasian,6,1571,0,male,face,Pain,high,same,Pain
760,Caucasian,4,1505,1,male,face,Pain,low,same,Pain
760,Caucasian,5,880,0,male,face,Pain,low,same,Pain
760,Caucasian,5,812,0,tree,tree,Pain,low,same,Tree
760,Caucasian,10,2233,0,female,face,Pain,high,same,Pain
760,Caucasian,1,1721,0,female,face,Pain,low,same,Pain
760,Caucasian,4,1206,1,tree,tree,Pain,low,same,Tree
760,Caucasian,7,1593,0,male,face,Pain,high,same,Pain
760,Caucasian,2,1183,1,tree,tree,Pain,low,same,Tree
760,Caucasian,2,1792,1,tree,tree,Pain,low,same,Tree
760,Caucasian,4,1285,1,tree,tree,Pain,low,same,Tree
760,Caucasian,7,3946,1,male,face,Pain,high,same,Pain
760,Caucasian,5,2467,1,tree,tree,Pain,low,same,Tree
760,Caucasian,6,1669,1,tree,tree,Pain,high,same,Tree
760,Caucasian,1,1031,1,tree,tree,Pain,low,same,Tree
760,Caucasian,1,1474,0,male,face,Pain,low,same,Pain
760,Caucasian,3,843,0,tree,tree,Pain,low,same,Tree
760,Caucasian,1,1849,0,male,face,Pain,low,same,Pain
760,Caucasian,10,1996,1,tree,tree,Pain,high,same,Tree
760,Caucasian,3,2224,0,female,face,Pain,low,same,Pain
760,Caucasian,6,1470,1,tree,tree,Pain,high,same,Tree
760,Caucasian,10,14332,1,tree,tree,Pain,high,same,Tree
760,Caucasian,2,1350,1,tree,tree,Pain,low,same,Tree
760,Caucasian,10,1452,0,female,face,Pain,high,same,Pain
760,Caucasian,9,2318,1,tree,tree,Pain,high,same,Tree
760,Caucasian,4,2637,0,male,face,Pain,low,same,Pain
760,Caucasian,5,1032,0,female,face,Pain,low,same,Pain
761,Caucasian,8,6476,1,female,face,Pain,high,same,Pain
761,Caucasian,3,4059,0,tree,tree,Pain,low,same,Tree
761,Caucasian,6,4224,1,female,face,Pain,high,same,Pain
761,Caucasian,3,2593,0,tree,tree,Pain,low,same,Tree
761,Caucasian,6,2040,0,tree,tree,Pain,high,same,Tree
761,Caucasian,5,1556,1,female,face,Pain,low,same,Pain
761,Caucasian,2,2565,1,male,face,Pain,low,same,Pain
761,Caucasian,5,1709,0,tree,tree,Pain,low,same,Tree
761,Caucasian,2,1285,1,male,face,Pain,low,same,Pain
761,Caucasian,6,1670,1,female,face,Pain,high,same,Pain
761,Caucasian,6,2142,0,tree,tree,Pain,high,same,Tree
761,Caucasian,9,1805,1,female,face,Pain,high,same,Pain
761,Caucasian,2,1793,1,tree,tree,Pain,low,same,Tree
761,Caucasian,7,2762,1,male,face,Pain,high,same,Pain
761,Caucasian,3,1582,0,tree,tree,Pain,low,same,Tree
761,Caucasian,9,1738,0,tree,tree,Pain,high,same,Tree
761,Caucasian,1,2205,1,male,face,Pain,low,same,Pain
761,Caucasian,10,1939,1,female,face,Pain,high,same,Pain
761,Caucasian,4,1618,1,female,face,Pain,low,same,Pain
761,Caucasian,1,2088,1,male,face,Pain,low,same,Pain
761,Caucasian,8,1459,1,female,face,Pain,high,same,Pain
761,Caucasian,2,2302,1,female,face,Pain,low,same,Pain
761,Caucasian,10,2332,1,male,face,Pain,high,same,Pain
761,Caucasian,5,1543,1,female,face,Pain,low,same,Pain
761,Caucasian,9,1302,1,male,face,Pain,high,same,Pain
761,Caucasian,1,3397,1,tree,tree,Pain,low,same,Tree
761,Caucasian,2,1340,1,female,face,Pain,low,same,Pain
761,Caucasian,3,1260,0,tree,tree,Pain,low,same,Tree
761,Caucasian,4,1157,0,tree,tree,Pain,low,same,Tree
761,Caucasian,9,1240,0,tree,tree,Pain,high,same,Tree
761,Caucasian,7,1641,1,male,face,Pain,high,same,Pain
761,Caucasian,9,1849,1,female,face,Pain,high,same,Pain
761,Caucasian,8,1128,1,male,face,Pain,high,same,Pain
761,Caucasian,1,1274,1,male,face,Pain,low,same,Pain
761,Caucasian,9,1066,1,female,face,Pain,high,same,Pain
761,Caucasian,7,1731,0,tree,tree,Pain,high,same,Tree
761,Caucasian,7,1113,0,tree,tree,Pain,high,same,Tree
761,Caucasian,1,1483,1,male,face,Pain,low,same,Pain
761,Caucasian,10,1795,1,male,face,Pain,high,same,Pain
761,Caucasian,3,1513,0,tree,tree,Pain,low,same,Tree
761,Caucasian,1,1622,1,tree,tree,Pain,low,same,Tree
761,Caucasian,2,1450,1,male,face,Pain,low,same,Pain
761,Caucasian,9,2104,0,tree,tree,Pain,high,same,Tree
761,Caucasian,7,1142,0,tree,tree,Pain,high,same,Tree
761,Caucasian,3,1058,0,tree,tree,Pain,low,same,Tree
761,Caucasian,1,2305,1,tree,tree,Pain,low,same,Tree
761,Caucasian,4,1343,0,tree,tree,Pain,low,same,Tree
761,Caucasian,5,1438,0,tree,tree,Pain,low,same,Tree
761,Caucasian,1,1266,1,female,face,Pain,low,same,Pain
761,Caucasian,6,1553,0,tree,tree,Pain,high,same,Tree
761,Caucasian,6,1062,0,tree,tree,Pain,high,same,Tree
761,Caucasian,2,1080,1,tree,tree,Pain,low,same,Tree
761,Caucasian,6,1080,0,tree,tree,Pain,high,same,Tree
761,Caucasian,9,1122,1,male,face,Pain,high,same,Pain
761,Caucasian,10,1484,0,tree,tree,Pain,high,same,Tree
761,Caucasian,8,1102,0,tree,tree,Pain,high,same,Tree
761,Caucasian,3,1574,0,tree,tree,Pain,low,same,Tree
761,Caucasian,7,1217,1,male,face,Pain,high,same,Pain
761,Caucasian,2,1278,1,female,face,Pain,low,same,Pain
761,Caucasian,6,1145,0,tree,tree,Pain,high,same,Tree
761,Caucasian,4,1372,1,female,face,Pain,low,same,Pain
761,Caucasian,9,1477,0,tree,tree,Pain,high,same,Tree
761,Caucasian,6,1120,0,tree,tree,Pain,high,same,Tree
761,Caucasian,4,1116,1,male,face,Pain,low,same,Pain
762,Caucasian,4,48098,0,tree,tree,Pain,low,same,Tree
762,Caucasian,1,11849,1,tree,tree,Pain,low,same,Tree
762,Caucasian,8,12233,1,tree,tree,Pain,high,same,Tree
762,Caucasian,1,5402,1,tree,tree,Pain,low,same,Tree
762,Caucasian,9,26674,0,tree,tree,Pain,high,same,Tree
762,Caucasian,4,4404,1,tree,tree,Pain,low,same,Tree
762,Caucasian,5,2889,0,tree,tree,Pain,low,same,Tree
762,Caucasian,1,6316,0,male,face,Pain,low,same,Pain
762,Caucasian,7,2824,0,female,face,Pain,high,same,Pain
762,Caucasian,10,2154,0,tree,tree,Pain,high,same,Tree
762,Caucasian,6,1631,0,tree,tree,Pain,high,same,Tree
762,Caucasian,8,1388,0,tree,tree,Pain,high,same,Tree
762,Caucasian,8,1411,0,male,face,Pain,high,same,Pain
762,Caucasian,2,1803,0,male,face,Pain,low,same,Pain
762,Caucasian,3,1326,0,female,face,Pain,low,same,Pain
762,Caucasian,7,11265,0,tree,tree,Pain,high,same,Tree
762,Caucasian,3,2122,0,tree,tree,Pain,low,same,Tree
762,Caucasian,8,2026,0,tree,tree,Pain,high,same,Tree
762,Caucasian,6,2241,0,female,face,Pain,high,same,Pain
762,Caucasian,1,15579,0,female,face,Pain,low,same,Pain
762,Caucasian,3,1524,0,tree,tree,Pain,low,same,Tree
762,Caucasian,10,2290,0,female,face,Pain,high,same,Pain
762,Caucasian,3,17896,0,female,face,Pain,low,same,Pain
762,Caucasian,10,3251,1,tree,tree,Pain,high,same,Tree
762,Caucasian,9,2111,0,male,face,Pain,high,same,Pain
762,Caucasian,7,1856,1,tree,tree,Pain,high,same,Tree
762,Caucasian,5,2104,0,tree,tree,Pain,low,same,Tree
762,Caucasian,2,2281,0,female,face,Pain,low,same,Pain
762,Caucasian,1,1161,0,male,face,Pain,low,same,Pain
762,Caucasian,5,1105,0,female,face,Pain,low,same,Pain
762,Caucasian,6,1210,0,female,face,Pain,high,same,Pain
762,Caucasian,6,918,0,female,face,Pain,high,same,Pain
